region,energy_ratio,elevation,2,1,0,min_esa_voltage,max_esa_voltage
OA,1.7699115044247788,0.5,-0.0049198528237441065,0.037528151024136897,-1.0525271709607098,132.27513227513228,8465.608465608466
OA,1.7699115044247788,1.0,-0.008958257864844095,0.08327701883652933,-0.9340833251659811,132.27513227513228,8465.608465608466
OA,1.7699115044247788,1.5,-0.0007085698003029769,-0.060113783041531824,-0.2511842515308734,132.27513227513228,8465.608465608466
OA,1.7699115044247788,2.0,0.009472847296376432,-0.21876990349085157,0.4059807173605142,132.27513227513228,8465.608465608466
OA,1.7699115044247788,2.5,0.014686437341801022,-0.30171707985028245,0.7456550848272434,132.27513227513228,8465.608465608466
OA,1.7699115044247788,3.0,0.016949466251309518,-0.33950286661219,0.9213378990073806,132.27513227513228,8465.608465608466
OA,1.7699115044247788,3.5,0.02397045090970011,-0.4522882352123654,1.361215525090476,132.27513227513228,8465.608465608466
OA,1.7699115044247788,4.0,0.016439228457257857,-0.3480406898263825,1.047310743265946,132.27513227513228,8465.608465608466
OA,1.7699115044247788,4.5,0.010473696024081113,-0.24619689752202722,0.6405080615635332,132.27513227513228,8465.608465608466
OA,1.7699115044247788,5.0,0.009064811011866016,-0.20447745233780157,0.4020531777681333,132.27513227513228,8465.608465608466
OA,1.7699115044247788,5.5,0.009811007624429463,-0.23511561351679144,0.4808843125775329,132.27513227513228,8465.608465608466
OA,1.7699115044247788,6.0,0.011189938923846985,-0.27870336715193156,0.602889676539371,132.27513227513228,8465.608465608466
OA,1.7699115044247788,6.5,-0.002528646898191517,-0.0968253991045322,-0.12046719800421037,132.27513227513228,8465.608465608466
OA,1.7699115044247788,7.0,-0.021185206169521346,0.1428971851168478,-1.021838002719119,132.27513227513228,8465.608465608466
OA,1.7699115044247788,7.5,-0.03587605313804167,0.31030189225433336,-1.6502735666661792,132.27513227513228,8465.608465608466
OA,1.7699115044247788,8.0,-0.07486879775223837,0.7962589316781197,-3.3270516030453465,132.27513227513228,8465.608465608466
OA,1.7699115044247788,8.5,-0.12056252707448137,1.384227594787263,-5.413041774983099,132.27513227513228,8465.608465608466
OA,1.7699115044247788,9.0,-0.2620230958921233,3.1759576400179728,-11.318125719247796,132.27513227513228,8465.608465608466
OA,1.7699115044247788,9.5,-0.3304634148636857,4.085362864491637,-14.745376830814111,132.27513227513228,8465.608465608466
OA,1.7699115044247788,10.0,-0.8003298850878984,9.92912363111941,-33.8752680217647,132.27513227513228,8465.608465608466
OA,1.7857142857142858,-1.5,0.1700062237571153,-2.3177180893612297,3.543356272726447,132.27513227513228,8465.608465608466
OA,1.7857142857142858,-1.0,-0.04085971306898874,0.6540241356744225,-5.064726446444416,132.27513227513228,8465.608465608466
OA,1.7857142857142858,-0.5,0.007787969442639911,-0.09307713388119493,-1.096412152503042,132.27513227513228,8465.608465608466
OA,1.7857142857142858,0.0,0.00819269666576775,-0.13038576777436817,-0.2608674924600618,132.27513227513228,8465.608465608466
OA,1.7857142857142858,0.5,0.0055618376106495015,-0.13367993018581598,0.016840318111696173,132.27513227513228,8465.608465608466
OA,1.7857142857142858,1.0,0.01693679607940792,-0.32583217002332066,0.8392115391850612,132.27513227513228,8465.608465608466
OA,1.7857142857142858,1.5,0.021511683369425983,-0.4009618936816207,1.1522149521619536,132.27513227513228,8465.608465608466
OA,1.7857142857142858,2.0,0.019384942229589475,-0.37382297672029363,1.0984566773786346,132.27513227513228,8465.608465608466
OA,1.7857142857142858,2.5,0.0175008602535813,-0.3398349361046713,0.9718891685491531,132.27513227513228,8465.608465608466
OA,1.7857142857142858,3.0,0.012646366083550381,-0.2633415770848715,0.7069486563838823,132.27513227513228,8465.608465608466
OA,1.7857142857142858,3.5,0.015423995200435005,-0.31246630789947694,0.9260661794162793,132.27513227513228,8465.608465608466
OA,1.7857142857142858,4.0,0.02148786269636993,-0.4129972021769973,1.3364535090666732,132.27513227513228,8465.608465608466
OA,1.7857142857142858,4.5,0.009832556258770112,-0.2239676925041461,0.6113597958705281,132.27513227513228,8465.608465608466
OA,1.7857142857142858,5.0,0.009184509405563427,-0.1980717800318743,0.44769190637076145,132.27513227513228,8465.608465608466
OA,1.7857142857142858,5.5,0.011604147735976646,-0.2540660386358278,0.6289136891547389,132.27513227513228,8465.608465608466
OA,1.7857142857142858,6.0,0.022326623365461797,-0.4345306311503323,1.2295211752794049,132.27513227513228,8465.608465608466
OA,1.7857142857142858,6.5,0.002543521381932111,-0.155552774814473,0.15837879214858996,132.27513227513228,8465.608465608466
OA,1.7857142857142858,7.0,-0.009804760067600955,0.003505546788576003,-0.4919545917493008,132.27513227513228,8465.608465608466
OA,1.7857142857142858,7.5,-0.02347389945554313,0.15995617196517106,-1.0748172045047566,132.27513227513228,8465.608465608466
OA,1.7857142857142858,8.0,-0.06001397856528396,0.6413978463580192,-2.8324465182394993,132.27513227513228,8465.608465608466
OA,1.7857142857142858,8.5,-0.10571145317112629,1.2383154201958435,-4.965184497888259,132.27513227513228,8465.608465608466
OA,1.7857142857142858,9.0,-0.2059935315279955,2.5140941034937208,-9.341724174106744,132.27513227513228,8465.608465608466
OA,1.7857142857142858,9.5,-0.241809322240093,3.048300897444763,-11.899498186002827,132.27513227513228,8465.608465608466
